created_at,source,text,label
2020-11-01 14:36:47+00:00,Twitter for Android,sinyal byu enggak stabil padahal deh paketin buat tonton king emyu,negatif
2020-11-01 14:34:49+00:00,Twitter for iPhone,kalian byu user kalau isi pulsa suka susah enggak sih aku isi deh 7 jam enggak masuk,negatif
2020-11-01 14:17:05+00:00,Twitter for Android,wow akhir provider internet bebas kamu bikin paket internet semua mau pesan sim kartu,positif
2020-11-01 14:06:01+00:00,Twitter for Android,mau tanya pulsa byu sama telkomsel sama enggak sih di ubah enggak,positif
2020-11-01 12:56:03+00:00,Twitter Web App,punya aku dari byu utuh dong haha lupa melulu tiup,positif
2020-11-01 12:32:43+00:00,Twitter Web App,untuk orang tua byu telkomsel lah kasihan mouse sama keyboard lagi push rank masalah,negatif
2020-11-01 12:12:32+00:00,Twitter for Android,admin byu buat lapor ganti kartu lama banget bagaimana mau saing sama tetangga belah,negatif
2020-11-01 11:07:40+00:00,Twitter for Android,terima kasih byu gtlt moga tak kecewa gtlt byu,positif
2020-11-01 11:06:56+00:00,Twitter Web App,cek dm byu,negatif
2020-11-01 10:49:06+00:00,Twitter for Android,memang benar guys kalau kalian pakai kuota bikin makin aman jaya banget 2 mbps suka jadi paling andal buat tethering,positif
2020-11-01 10:41:19+00:00,Twitter for Android,wifi rumah pakai mnc paket data byu ampas parah,negatif
2020-11-01 10:18:33+00:00,Twitter for Android,yang punya alam jelek byu,negatif
2020-11-01 09:57:58+00:00,Twitter for Android,woy kantor kamu bakar byu lelet benar,negatif
2020-11-01 09:37:21+00:00,Twitter for Android,admin byu kok enggak sinyal begini genting banget padahal,negatif
2020-11-01 08:43:23+00:00,Twitter for Android,mati lampu at least jangan susah sinyal byu,negatif
2020-11-01 08:19:28+00:00,Twitter for Android,admin beli paket kok masuk terus byu di dm detail,negatif
2020-11-01 08:13:02+00:00,Twitter for Android,listrik nyala baru deh jaring benar bukan cuma telkomsel byu kan,negatif
2020-11-01 08:10:13+00:00,Twitter for Android,telkomsel amp byu enggak internetan cuma 2 saja down semua provider,negatif
2020-11-01 07:41:30+00:00,Twitter for iPhone,byu sih servis,negatif
2020-11-01 07:18:15+00:00,Twitter for Android,byu enggak sinyal anjay haha,negatif
2020-11-01 07:15:26+00:00,Twitter for Android,sinyal byu masalah apa rumah doang sih,negatif
2020-11-01 07:08:40+00:00,Twitter for Android,byu jaring aco apa bagaimana deh,negatif
2020-11-01 07:02:59+00:00,Twitter for Android,aku hilang aku enggak mau hilang sinyal kalian 3careindonesia amp byu jangan lama,negatif
2020-11-01 06:57:59+00:00,Twitter for Android,bajing telkom lelet byu enggak nyata,positif
2020-11-01 06:54:19+00:00,Twitter for Android,internetnya byu jelek banget anjir mati lampu begini aku kerja tugas woy ahelah kesal banget menang,negatif
2020-11-01 06:53:23+00:00,Twitter for Android,byu kasih kuota gratis soal mati listrik,negatif
2020-11-01 06:51:17+00:00,Twitter for Android,byu jelek pas hujan deras begini doang nyata hm oke,negatif
2020-11-01 06:50:26+00:00,Twitter for Android,byu kok sinyal lo hilang sih lt3,negatif
2020-11-01 06:50:19+00:00,Twitter for Android,wifi error untung kemarin paket gratis byu,positif
2020-11-01 06:45:26+00:00,Twitter for Android,byu sambung hidup,positif
2020-11-01 06:44:18+00:00,Twitter for Android,pakai byu lelet enggak,negatif
2020-11-01 06:40:29+00:00,Twitter for Android,mati lampu orang pakai byu bakal rasa hidup kundur 2000 tahun belakang alias enggak jaring dong,negatif
2020-11-01 06:35:36+00:00,Twitter for Android,ada apa sih byu langsung jatuh jaring haha,negatif
2020-11-01 06:31:26+00:00,Twitter for Android,untung byu enggak hilang sinyal enggak sih beli pakai akun sama mau beli buat adik btw byu enggak,positif
2020-11-01 06:30:39+00:00,Twitter for Android,sayang banget sama byu,positif
2020-11-01 06:27:55+00:00,Twitter for Android,byu selamat saat mati lampu haha byu,positif
2020-11-01 06:26:19+00:00,Twitter for Android,mati lampu nah daerah mana nih sinyal byu ku enggak,negatif
2020-11-01 06:25:36+00:00,Twitter for iPhone,deh mati lampu byu enggak sinyal byu,negatif
2020-11-01 06:19:42+00:00,Twitter for Android,tumben banget habis hujan sinyal im3 lebih stabil banding byu,negatif
2020-11-01 06:18:49+00:00,Twitter for Android,byu selalu di saat krusial mati lampu byu,positif
2020-11-01 06:15:59+00:00,Twitter for Android,indosat byu keren banget aku gratis kuota terus,positif
2020-11-01 06:15:09+00:00,Twitter Web App,kalau guna game ponsel kadang sinyal tiba drop hilang tiba padahal sinyal sangat baik kalau mi,negatif
2020-11-01 06:13:50+00:00,Twitter for Android,anjing mati listrik sinyal byu hilang,negatif
2020-11-01 06:12:57+00:00,Twitter for Android,byu anjing sinyal enggak jelas tahi,negatif
2020-11-01 06:09:27+00:00,Twitter for Android,sinyal byu sama telkomsel ikut macet,negatif
2020-11-01 06:08:53+00:00,Twitter for iPhone,jangan pakai byu pasar rumput,negatif
2020-11-01 05:54:19+00:00,Twitter for Android,mbak nindy datang waktu tepat bilang terima kasih byu,positif
2020-11-01 05:52:22+00:00,Twitter for iPhone,enggak sabar tunggu sim kartu byu datang,negatif
2020-11-01 05:49:20+00:00,Twitter for Android,terima kasih nindy traktir byu,positif
2020-11-01 05:28:13+00:00,Twitter for Android,halo byu beli kuota belum masuk ya,negatif
2020-11-01 05:23:30+00:00,Twitter for Android,byu hujan enggak jadi sinyal jelek,negatif
2020-11-01 05:18:47+00:00,Twitter for Android,mantap sabtu kemarin saja begini cc byu telkomsel,negatif
2020-11-01 05:10:23+00:00,Twitter for iPhone,hari sinyal jelek banget byu,negatif
2020-11-01 04:43:07+00:00,Twitter for Android,sekali tes provider baru malah lag kan anjing anjing kamu byu,negatif
2020-11-01 04:28:07+00:00,Twitter for iPhone,byu ingat,negatif
2020-11-01 03:57:40+00:00,Twitter for Android,aaaa senang banget akhir sampai byu,positif
2020-11-01 03:29:33+00:00,Twitter for Android,wow akhir provider internet bebas kamu bikin paket internet semua mau pesan sim kartu,positif
2020-11-01 00:55:32+00:00,Twitter for iPhone,aku pakai byu,positif
2020-11-01 00:37:09+00:00,Twitter for Android,kayak kartu byu enggak cocok buat pakai ngegame ping naik turun euy beli paket mahal sama,negatif
2020-11-01 00:31:26+00:00,Twitter for iPhone,lebih kencang unggah unduh sangar nih byu,positif
2020-11-01 00:02:41+00:00,Twitter for Android,memang byu paling erti butuh kalau harga topping jadi permanen,positif
2020-10-31 23:12:51+00:00,Twitter for Android,pakai byu bikin kesal layan komplain lama banget komplain siang jawab cuma template,negatif
2020-10-31 22:48:18+00:00,Twitter for Android,pagi admin mumpung libur yuk cek dm byu,positif
2020-10-31 20:23:25+00:00,Twitter for Android,byu ganggu apa bagaimana deh masa enggak muat gambar,negatif
2020-10-31 19:09:45+00:00,Twitter for Android,ira trending nindy byu kuota,positif
2020-10-31 16:57:45+00:00,Twitter Web App,yang tren nindy byu bukan sih,positif
2020-10-31 16:15:24+00:00,Twitter for Android,admin telkomsel byu ini sore sinyal jelek banget h bahkan edge restart ponsel sama,negatif
2020-10-31 16:10:01+00:00,Twitter for Android,enggak byu enggak wifi jelek semua sinyal,negatif
2020-10-31 15:57:49+00:00,Twitter for iPhone,combo sakti telkomsel belakang sering tiba hilang ku move on byu terima kasih telkomsel,positif
2020-10-31 15:53:27+00:00,Twitter for iPhone,keluarga kena racun byu semua haha tiba minta pesan,positif
2020-10-31 15:30:43+00:00,Twitter for Android,kok sinyal sore hilang byu telkomsel telkomsel ganggu,negatif
2020-10-31 15:27:36+00:00,Twitter for Android,hai admin byu dong update aplikasi kok tab kacau,negatif
2020-10-31 15:11:31+00:00,Twitter for iPhone,byu lelet sebal banget,negatif
2020-10-31 14:40:52+00:00,Twitter for iPhone,kenapa sinyal byu dadak tiba busuk sih,negatif
2020-10-31 14:39:49+00:00,Twitter for iPhone,ira trendi nindy nya byu nyata nindy masterchefina haha,positif
2020-10-31 14:24:19+00:00,Twitter for Android,byu henti surel aku aku ganti telkomsel subsidi kuota kampus enggak pakai byu,negatif
2020-10-31 14:06:40+00:00,Twitter for Android,coba paket unlimited byu 1 mbps rasa em mantap,positif
2020-10-31 14:03:40+00:00,Twitter for Android,mohon segera tindak lanjut bayar hasil di aplikasi belum selesai customer servicenya dichat ibu,negatif
2020-10-31 14:01:02+00:00,Twitter for Android,wow akhir provider internet bebas kamu bikin paket internet semua mau pesan sim kartu,positif
2020-10-31 13:50:20+00:00,Twitter for Android,menang banget masa tetangga aku biasa punya aku lelet byu,negatif
2020-10-31 13:40:50+00:00,Twitter for Android,sabar banget aku 5 hari sama lo byu,negatif
2020-10-31 13:34:14+00:00,Twitter for iPhone,iseng coba byu kali lebih murah kartu halo,positif
2020-10-31 13:29:10+00:00,Twitter for Android,beberapa hari lalu beli kartu perdana byu shopeeid terus tadi sampai cepat sekali kirim pakai,positif
2020-10-31 13:24:08+00:00,Twitter Web App,aku minta 5 ribu buat isi byu 1gb teman aku malah asih 50 ribu,positif
2020-10-31 13:21:28+00:00,Twitter for iPhone,admin cek dm byu,positif
2020-10-31 13:15:09+00:00,Twitter for iPhone,baca baca thread kata kuota byu murah terus akhir beli pengin coba enggak tau samarinda jaring enggak,positif
2020-10-31 12:09:33+00:00,Twitter for Android,byu sama tri kalau rumah aku lebih cepat tri jaring,negatif
2020-10-31 11:42:04+00:00,Twitter for Android,admin byu promo 15mb jadi 2mb nya kapan,positif
2020-10-31 11:35:44+00:00,Twitter for Android,jaring byu makin sini kok makin lelet banget sih,negatif
2020-10-31 11:28:54+00:00,Twitter for Android,baru tau kalau beli byu sim ejector lumayan,positif
2020-10-31 11:19:07+00:00,Twitter for Android,byu pasti enggak sinyal bantul city,negatif
2020-10-31 11:13:41+00:00,Twitter for iPhone,byu terima kasih tidak lag hujan badai sayang pokok,positif
2020-10-31 11:07:44+00:00,Twitter for Android,byu are canda jelek kali sinyal bangsat,negatif
2020-10-31 10:55:36+00:00,Twitter for Android,malam minggu di rumah mama mertua cuaca hujan besar byu lokasi cihampelas bandung,positif
2020-10-31 10:55:26+00:00,Twitter for Android,tunggu kartu sim byu serasa tunggu jodoh alias enggak sabar banget pengin ketemu,positif
2020-10-31 10:55:21+00:00,Twitter Web App,byu tiba 3g,negatif
2020-10-31 10:40:10+00:00,Twitter Web App,hm seperti byu sedang aku ajak ribut,negatif
2020-10-31 10:37:26+00:00,Twitter for Android,minta info bisa beli kartu byu makassar supirpete2 terima kasih,positif
2020-10-31 10:20:25+00:00,Twitter for Android,harap byu kuota topping khusus quora showroom minat sedikit sih kelompok orang tentu,positif
2020-10-31 09:08:22+00:00,Twitter for iPhone,byu punya telkomsel sekarang liveon punya xlaxiatatbk,positif
2020-10-31 08:53:30+00:00,Twitter for Android,kalau hujan begini hawa pengin kelah sama sinyal byu,negatif
2020-10-31 08:13:15+00:00,Twitter for iPhone,tebing tinggi sumut ada jaring byu,positif
2020-10-31 07:29:02+00:00,Twitter Web App,tetiba sms byu nyata sudah 1 tahun sama moga langgeng terus happy 1st anniversary,positif
2020-10-31 07:26:00+00:00,Twitter for Android,halo byu mau tanya dong maksud kuota untung apa mohon maaf masih mula nih haha,positif
2020-10-31 07:19:23+00:00,Twitter for Android,sinyal byu sama kayak sinyal telkomsel,positif
2020-10-31 06:37:41+00:00,Twitter for Android,sayang banget sama nindy terus kasih bonus anniversary begini ya moga makin langgeng byu,positif
2020-10-31 06:33:28+00:00,Twitter for Android,dm byu eveyhvmmond,positif
2020-10-31 06:30:05+00:00,Twitter for Android,admin byu enggak yang online,negatif
2020-10-31 06:27:53+00:00,Twitter for Android,pasang wifi tau tadi kartu byu bagus jadi susah jaring goblok sekali,negatif
2020-10-31 06:21:49+00:00,Twitter for Android,mau pasang template canva ku putar putar melulu enggak jelas banget lah byu kuota habis kerjasamanya,negatif
2020-10-31 06:16:29+00:00,Twitter for Android,gemas banget kayak surat byu,positif
2020-10-31 06:14:21+00:00,Twitter for Android,komplain customer service aplikasi enggak responini tadi beli kuota tf enggak masuk byu,negatif
2020-10-31 05:53:36+00:00,Twitter Web App,sinyal byu jadi jelek begini deh buka twitter ig youtube google padahal whatsapp sama tele lancar baik dong,negatif
2020-10-31 05:33:28+00:00,Twitter for Android,kaget tiba notifikasi kasih kuota gratis 2gb terima kasih banyak byu,positif
2020-10-31 05:26:54+00:00,Twitter for Android,lama lama aku bawa asa sama adminnya byu,positif
2020-10-31 05:26:44+00:00,Twitter for Android,ku kira beda nyata sama bikin sakit kepala byu,negatif
2020-10-31 05:23:18+00:00,Twitter for Android,malam minggu nih guys kuota libur sama byu nya ready kan buat tani begadang malam,positif
2020-10-31 05:17:15+00:00,Twitter for Android,beli byu ambil indomart indomilk terima kasih,positif
2020-10-31 05:13:06+00:00,Twitter for Android,happy 9 monthiversary byu terima kasih kuota gratis,positif
2020-10-31 05:10:51+00:00,Twitter for iPhone,salah anjir post byu tadi deh deh akun 1 saja,positif
2020-10-31 05:03:22+00:00,Twitter for Android,brok bagaimana tf sukses kuota masuk byu,negatif
2020-10-31 04:56:12+00:00,Twitter for Android,usah jual perdana indah makin lelet mbre byu,negatif
2020-10-31 04:36:15+00:00,Twitter for Android,halo byu topup lalu virtual akun hasil kuota belum tambah masih notifikasi bayar,negatif
2020-10-31 04:27:16+00:00,Twitter for Android,hai admin byu cek dm dong,negatif
2020-10-31 04:10:34+00:00,Twitter for Android,byu balas aku mau uji kuota enggak masuk,negatif
2020-10-31 03:42:50+00:00,Twitter for Android,terima kasih byu btw nindy siapa,positif
2020-10-31 03:31:04+00:00,Twitter for Android,ayo ayo boikot semua biar banyak diskon,negatif
2020-10-31 03:22:04+00:00,Twitter for iPhone,byu sinyal bikin assffjvmcidmcjmvkvn,negatif
2020-10-31 03:18:26+00:00,Twitter for iPhone,sinyal keri kata ikut tower telkomsel enggak sinyal mana byu,negatif
2020-10-31 02:44:43+00:00,Twitter Web App,mau pakai telkomsel sayang banget sekali zoom 1gb mau pakai byu hhhh koneksi enggak stabil seperti mood cewek,negatif
2020-10-31 02:22:33+00:00,Twitter for Android,suka banget pakai byu kok enggak lagi yang 100 ribu unlimited padahal cocok banget buat ajar,positif
2020-10-31 01:36:58+00:00,Twitter for Android,dear byu di daerah rumah sinyal enggak pakai padahal bawa mana aman,negatif
2020-10-30 23:02:06+00:00,Twitter for iPhone,capek baru sadar tadi malam gmeet pakai byu padahal niat mau pakai telkomsel biar kuota gmeetnya pakai menang makin untouchable itu kuota,negatif
2020-10-30 22:21:59+00:00,Twitter for Android,sekarang byu enggak pernah stabil sih buat main ml indihome tambah parah najis,negatif
2020-10-30 19:02:37+00:00,Twitter for Android,tobat aku main ml pakai byu enggak pernah bawah 50ms anjing byu,negatif
2020-10-30 16:43:11+00:00,Twitter for Android,eh baru tau kuota 3 monthiversary byu terima kasih byu,positif
2020-10-30 16:41:05+00:00,Twitter for Android,produk telkomsel suram habis enggak indihome enggak byu jangan main game buka ig enggak muncul apa apa anjing mahal doang,negatif
2020-10-30 16:12:53+00:00,Twitter for Android,nindy aku butuh kuota ajar byu,positif
2020-10-30 15:40:02+00:00,Twitter for Android,akibat main pakai kartu byu scbcldsxk,negatif
2020-10-30 15:29:06+00:00,Twitter for Android,sinyal byu ampas banget rumah aku,negatif
2020-10-30 15:23:39+00:00,Twitter for Android,gara-gara wifi bapak aku lelet akhir beli pulsa padahal biasa pelit banget beli pakai uang sendiri t,negatif
2020-10-30 15:19:01+00:00,Twitter for Android,admin sinyal telkomsel sama byu ganggu 3 hari sinyal cuma 2 bar doang padahal sudah di atur lte,negatif
2020-10-30 14:20:26+00:00,Twitter for Android,break dulu sama byu kalau unrivaled balik oke,negatif
2020-10-30 14:06:12+00:00,Twitter for Android,jelek banget byu hey sinyal 15 mbps apa coba,negatif
2020-10-30 13:49:57+00:00,Twitter for Android,bangkai aku mau live streaming jurnalrisa buffering melulu sinyal jelek banget byu,negatif
2020-10-30 13:31:46+00:00,Twitter for iPhone,byu baik memang,positif
2020-10-30 13:28:07+00:00,Twitter for Android,ganti byu nih aku,positif
2020-10-30 13:26:52+00:00,Twitter for iPhone,nyata 10gb 20 hari per aplikasi enggak habis habis padahal guna paling ngejos saja sisa ba,positif
2020-10-30 13:11:59+00:00,Twitter for Android,sinyal full kok pakai game nge lag sih byu pakai sosial media oke sih cuma begitu kurang mantap jadi,negatif
2020-10-30 12:32:14+00:00,Twitter for Android,sinyal byu kok makin sini makin jelek di baik,negatif
2020-10-30 11:58:53+00:00,Twitter for Android,juga byu tiba begini kalau geser copot enggak mungkin,negatif
2020-10-30 11:53:23+00:00,Twitter for Android,sekarang kok lelet banget sih padahal unlimited 2mbps loh byu,negatif
2020-10-30 11:44:03+00:00,Twitter for Android,pakai byu sumenep nyata lelet,negatif
2020-10-30 11:42:09+00:00,Twitter for Android,yang coba byu enggak sih pikir mau coba,negatif
2020-10-30 11:35:43+00:00,Twitter for Android,guys siapa sudah enggak sabar tonton bareng virtual konser online here comes the sun goplayindonesia buat kamu,positif
2020-10-30 11:22:37+00:00,Twitter for Android,enak beli nomor ponsel baru enggak perlu pusing sama hasil undi tipu tipu pinjam abal-abal coba nomor byu ganti,positif
2020-10-30 10:21:26+00:00,Twitter for iPhone,baru tahun pakai byu bulan enggak aktif kuota sekali beli kuota 15gb 50 ribu tidak internet koneksi what the hell,negatif
2020-10-30 09:35:13+00:00,Twitter for Android,ih byu datang lama banget besok aku mau tonton konser,negatif
2020-10-30 09:15:57+00:00,Twitter for Android,padahal beli topping youtube 10gb kenapa enggak buka murka byu,negatif
2020-10-30 09:09:51+00:00,Twitter for Android,kartu byu aku sampai huwee,negatif
2020-10-30 08:55:04+00:00,Twitter for Android,sesal beli kuota youtube byu enggak di pakai anjir,negatif
2020-10-30 07:46:12+00:00,Twitter for Android,aduh byu lelet banget byu,negatif
2020-10-30 07:35:55+00:00,Twitter Web App,apa byu kok ping naik turun kalau main game,negatif
2020-10-30 07:07:34+00:00,Twitter for iPhone,wow kasih 11gb gratis sana byu kuota jadi tumpah,positif
2020-10-30 06:59:02+00:00,Twitter for iPhone,cek dm admin byu,positif
2020-10-30 06:58:13+00:00,Twitter for Android,admin byu apa beda bagi kuota normal untung,positif
2020-10-30 05:36:41+00:00,Twitter for Android,kartu byu kalau pakai main game lelet banget,negatif
2020-10-30 05:17:26+00:00,Twitter for Android,enggak pacar enggak apa bisa raya monthiversary sama byu cinta kamu byu byu,positif
2020-10-30 04:54:57+00:00,Twitter for Android,byu ada paket didik,negatif
2020-10-30 04:40:08+00:00,Twitter for iPhone,sekarang nindy siapa sih admin byu,positif
2020-10-30 04:26:01+00:00,Twitter for Android,nindy byu ikut cuti sama dm malam ada balas mau tonton premier video enggak b,negatif
2020-10-30 04:22:30+00:00,Twitter for Android,wow akhir provider internet bebas kamu bikin paket internet semua mau pesan sim kartu,positif
2020-10-30 04:09:51+00:00,Twitter for Android,baik banget kasih kuota gratis terima kasih byu,positif
2020-10-30 03:42:49+00:00,Twitter for Android,wow akhir provider internet bebas kamu bikin paket internet semua mau pesan sim kartu,positif
2020-10-30 03:23:55+00:00,Twitter for Android,sinyal byu jelek,negatif
2020-10-30 03:16:22+00:00,Twitter for Android,enggak sabar move on tri byu,negatif
2020-10-30 02:30:39+00:00,Twitter for Android,wow akhir provider internet bebas kamu bikin paket internet semua mau pesan sim kartu,positif
2020-10-30 02:23:32+00:00,Twitter for Android,oy byu tadi pagi beli topping vouchernya kg kirim,negatif
2020-10-30 01:48:35+00:00,Twitter for Android,halo byu paket sudah minggu sampai antar lalu sicepatekspres apa alamat tuju,negatif
2020-10-30 01:48:17+00:00,Twitter Web App,byu royal kuota,positif
2020-10-30 01:27:25+00:00,Twitter for iPhone,yang pakai provider byu,positif
2020-10-30 01:17:26+00:00,Twitter for Android,dear telkomsel byu sekarang kalian jaring lelet banget sih 3 hari begini sekar,negatif
2020-10-29 23:17:28+00:00,Twitter Web App,beli pulsa byu tokopedia tokopedia tokopediacare enggak apa lewat aplikasi byu,positif
2020-10-29 18:39:28+00:00,Twitter for Android,yang pakai byu enggak,positif
2020-10-29 17:11:58+00:00,Twitter Web App,kamu dua ting gaya sih byu telkomsel heran makin hari makin konyol koneksi kirim whatsapp,negatif
2020-10-29 16:55:36+00:00,Twitter for Android,jaring kontol byu,negatif
2020-10-29 16:24:43+00:00,Twitter for Android,pakai main game macet banget tiap hari bikin kalah melulu byu,negatif
2020-10-29 16:15:40+00:00,Twitter for Android,admin bikin topping telegram dong niat mau beli topping semua aplikasi gagal baru sadar enggak topping buat,negatif
2020-10-29 15:41:56+00:00,Twitter for iPhone,telkomsel byu memang sinyal kayak anjing apa bagaimana aku chatin kawan pakai telkomsel enggak kirim chat aku enggak kirim,negatif
2020-10-29 15:36:28+00:00,Twitter for Android,parah sih sinyal byu kalau malam lelet,negatif
2020-10-29 15:31:24+00:00,Twitter for Android,hai byu cek nomor dong belakang sinyal buruk kalau hujan mati lampu banget penting terima kasih,negatif
2020-10-29 14:59:10+00:00,Twitter for iPhone,kalian masalah apa telkomsel byu sini cerita alias lelet banget astaga,negatif
2020-10-29 14:13:51+00:00,Twitter for iPhone,hai nindy byu enggak sih tonton aktif paket sedang jalan,positif
2020-10-29 13:56:54+00:00,Twitter for Android,mending isi paket byu telkomsel indosat apa tri deh boros banget,negatif
2020-10-29 13:55:38+00:00,Twitter for Android,hey byu akhir akhir jaring lelet sinyal suka hilang hilang sih,negatif
2020-10-29 13:45:16+00:00,Twitter for iPhone,cek dm byu,negatif
2020-10-29 13:42:10+00:00,Twitter for Android,hasil ajak teman teman pakai byu hihi,positif
2020-10-29 13:40:12+00:00,Twitter for Android,aneh deh byu aku padahal aku lagi enggak kuota bisa internetan haha alhamdulillah,positif
2020-10-29 13:02:04+00:00,Twitter for Android,halo byu ya jam gin jaring down terus dm enggak di balas hehe,negatif
2020-10-29 13:00:01+00:00,Twitter for Android,apa aku pakai byu,positif
2020-10-29 12:57:36+00:00,Twitter for Android,byu jangan ulah,negatif
2020-10-29 12:51:54+00:00,Twitter for iPhone,pakai kartu byu kok nama jaring nya bukan nama byu byu,positif
2020-10-29 12:48:06+00:00,Twitter for Android,unduh berkas pakai byu kok lelet banget cepat naik turun 600kbpsan tadi pakai simpati lancar 2mbps,negatif
2020-10-29 11:38:13+00:00,Twitter for Android,pakai byu kalian layak enggak,positif
2020-10-29 11:31:09+00:00,Twitter for Android,alhamdulillah pakai kartu byu hemat duit yang awal pakai kartu 5gb 65 ribu pakai byu 50 ribu,positif
2020-10-29 11:27:40+00:00,Twitter for iPhone,byu sim card nya enggak baca begini,negatif
2020-10-29 11:03:00+00:00,Twitter for Android,heleh byu jelek banget pingnya asu,negatif
2020-10-29 10:58:04+00:00,Twitter for Android,byu kerjasamanya mamavote day6,negatif
2020-10-29 10:39:29+00:00,Twitter for Android,admin byu sim baru datang gagal terus pas aktifasi chat bot lama balas,negatif
2020-10-29 10:34:00+00:00,Twitter for Android,rumah sepupu enggak jauh rumah sinyal byu jelek,negatif
2020-10-29 09:27:03+00:00,Twitter for Android,halo baru pakai byu enggak melulu buat login aplikasi buka youtube enggak jauh baru buat sok,negatif
2020-10-29 08:49:51+00:00,Twitter for Android,lapor deh sama byu siapa tau tingkat kualitas sinyal cepat,negatif
2020-10-29 08:29:53+00:00,Twitter for iPhone,admin nomor kenapa 10 hari enggak 4g mohon jelas byu,negatif
2020-10-29 08:01:48+00:00,Twitter for iPhone,duit kkm ku habis buat beli byu 140 ribu,positif
2020-10-29 07:41:21+00:00,Twitter for Android,kalau tunda begini bagaimana pppp byu byu,negatif
2020-10-29 07:33:25+00:00,Twitter for Android,aduh sinyal byu sini jleg banget anjing,negatif
